date,data,url,
2017-01-16,"Unitech, DLF, Indiabulls Real Estate surge after Sebi permits mutual funds to invest in REITs",https://economictimes.indiatimes.com/markets/stocks/news/unitech-dlf-indiabulls-real-estate-surge-after-sebi-permits-mutual-funds-to-invest-in-reits/articleshow/56588007.cms,
2015-10-21,Indiabulls Real Estate Q2 net soars two-fold to Rs 75 crore,https://economictimes.indiatimes.com/markets/stocks/earnings/indiabulls-real-estate-q2-net-soars-two-fold-to-rs-75-crore/articleshow/49478390.cms,
2015-10-12,Fitch Ratings assigns stable outlook to Indiabulls Real Estate,https://economictimes.indiatimes.com/wealth/news/fitch-ratings-assigns-stable-outlook-to-indiabulls-real-estate/articleshow/49328110.cms,
2011-09-26,Sell Indiabulls Real Estate: Deepak Mohoni,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sell-indiabulls-real-estate-deepak-mohoni/articleshow/10124347.cms,
2015-10-07,Buy Indiabulls Real Estate with a target of Rs 81: Sandeep Wagle,https://economictimes.indiatimes.com/markets/stocks/recos/buy-indiabulls-real-estate-with-a-target-of-rs-81-sandeep-wagle/articleshow/49251807.cms,
2016-07-07,"Sell Indiabulls Real Estate, target Rs 85.50: Tejas Shah",https://economictimes.indiatimes.com/markets/stocks/recos/sell-indiabulls-real-estate-target-rs-8550-tejas-shah/articleshow/53096344.cms,
2016-05-04,Indiabulls Real Estate raises stake in Singapore business trust IPIT to 51.18%,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/indiabulls-real-estate-raises-stake-in-singapore-business-trust-ipit-to-5118/articleshow/52107301.cms,
2011-01-18,Indiabulls Real Estate may see a short-term move: Deepak Mohoni,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/indiabulls-real-estate-may-see-a-short-term-move-deepak-mohoni/articleshow/7310405.cms,
2017-04-17,Indiabulls Real Estate jumps nearly 40% on business rejig plans,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-hits-fresh-52-week-high-as-board-considers-proposal-for-restructuring-of-business/articleshow/58216589.cms,
2011-01-03,Buy Indiabulls Real Estate for target of Rs 156-170:Aditya Birla Money,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-indiabulls-real-estate-for-target-of-rs-156-170aditya-birla-money/articleshow/7209059.cms,
2016-07-13,Look who is getting hurt by Brexit! Desi realtors like IB Real Estate with exposure to London market,https://economictimes.indiatimes.com/markets/stocks/news/look-who-is-getting-hurt-by-brexit-desi-realtors-like-ib-real-estate-with-exposure-to-london-market/articleshow/53187493.cms,
2011-01-19,Bearish on Indiabulls Real Estate: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/bearish-on-indiabulls-real-estate-ashwani-gujral/articleshow/7317469.cms,
2015-05-22,Indiabulls Real Estate ends 2% up as net profit rises over two folds,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-ends-2-up-as-net-profit-rises-over-two-folds/articleshow/47380153.cms,
2017-09-06,Market Now: Realty stocks fall, IB Real Estate slips over 2%,https://economictimes.indiatimes.com/markets/stocks/news/market-now-realty-stocks-fall-ib-real-estate-slips-over-2/articleshow/60387233.cms
2013-07-30,Brokers' call on Indiabulls Real Estate and Bajaj Auto,https://economictimes.indiatimes.com/markets/stocks/news/brokers-call-on-indiabulls-real-estate-and-bajaj-auto/articleshow/21470007.cms,
2017-04-24,Indiabulls Real Estate surges over 80% in April,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-surges-over-80-in-april/articleshow/58336686.cms,
2014-01-28,Sell Indiabulls Real Estate Ltd with target price of Rs 52: Sandeep Wagle,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sell-indiabulls-real-estate-ltd-with-target-price-of-rs-52-sandeep-wagle/articleshow/29479882.cms,
2011-04-18,"BSE excludes Indiabulls Real Estate from BSE 100, other indices",https://economictimes.indiatimes.com/markets/regulation/bse-excludes-indiabulls-real-estate-from-bse-100-other-indices/articleshow/8020117.cms,
2015-11-01,"Indiabulls Real Estate to cut debt by Rs 1,850 crore by March 2017",https://economictimes.indiatimes.com/wealth/news/indiabulls-real-estate-to-cut-debt-by-rs-1850-crore-by-march-2017/articleshow/49615588.cms,
2017-03-16,"Nifty hits fresh all-time high: Dredging Corp, Indiabulls Ventures hit 52-week high",https://economictimes.indiatimes.com/markets/stocks/news/nifty-hits-fresh-all-time-high-dredging-corp-indiabulls-ventures-hit-52-week-high/articleshow/57666667.cms,
2017-09-15,CLSA initiates investment in Indiabulls Ventures,https://economictimes.indiatimes.com/markets/stocks/news/clsa-initiates-investment-in-indiabulls-ventures/articleshow/60523349.cms,
2016-07-18,Indiabulls Real Estate raises Rs 20crore via NCD, Rs 151crore so far,https://economictimes.indiatimes.com/markets/bonds/indiabulls-real-estate-raises-rs-20crore-via-ncd-rs-151crore-so-far/articleshow/53272497.cms
2015-06-03,Indiabulls Real Estate Fund raises Rs 300 crore from investors,https://economictimes.indiatimes.com/wealth/real-estate/indiabulls-real-estate-fund-raises-rs-300-crore-from-investors/articleshow/47523241.cms,
2011-05-03,Indiabulls Real Estate posts Q4 net of Rs 47.30 crore,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/indiabulls-real-estate-posts-q4-net-of-rs-4730-crore/articleshow/8147855.cms,
2013-02-01,"Brokers’ call on Crompton Greaves, Indiabulls Real Estate, Titan Industries",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/brokers-call-on-crompton-greaves-indiabulls-real-estate-titan-industries/articleshow/18280531.cms,
2017-06-07,"Market Now: Indiabulls Real Estate, Oberoi Realty, Unitech gain ahead of MPC outcome",https://economictimes.indiatimes.com/markets/stocks/news/market-now-indiabulls-real-estate-oberoi-realty-unitech-gain-ahead-of-mpc-outcome/articleshow/59031040.cms,
2015-06-22,Indiabulls Real Estate rallies as promoter plans to invest Rs 538 cr,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-rallies-as-promoter-plans-to-invest-rs-538-cr/articleshow/47764584.cms,
2011-07-07,Buy Tata Coffee and Indiabulls Real Estate: Sandeep Wagle,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-tata-coffee-and-indiabulls-real-estate-sandeep-wagle/articleshow/9134737.cms,
2016-05-24,"Major regulatory and statutory changes are behind us: Vishal Damani, Indiabulls Real Estate",https://economictimes.indiatimes.com/opinion/interviews/major-regulatory-and-statutory-changes-are-behind-us-vishal-damani-indiabulls-real-estate/articleshow/52413078.cms,
2011-07-30,"YES Bank, Indiabulls Real Estate ink lease rental agreement at a huge discount",https://economictimes.indiatimes.com/wealth/news/yes-bank-indiabulls-real-estate-ink-lease-rental-agreement-at-a-huge-discount/articleshow/9416427.cms,
2016-12-08,"Buy  Indiabulls Real Estate, target Rs  75  :   Gaurav Ratnaparki",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indiabulls-real-estate-target-rs-75-gaurav-ratnaparki/articleshow/55869727.cms,
2016-09-10,"Dhampur Sugar and Indiabulls Real Estate are two stocks to hold for long term: Shrikant Chouhan, Kotak Securities",https://economictimes.indiatimes.com/markets/expert-view/dhampur-sugar-and-indiabulls-real-estate-are-two-stocks-to-hold-for-long-term-shrikant-chouhan-kotak-securities/articleshow/54262056.cms,
2012-08-08,Indiabulls Real Estate stock off lows,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/indiabulls-real-estate-stock-off-lows/articleshow/15400121.cms,
2016-10-24,Indiabulls Real Estate Q2 net profit up 100% on-year at Rs 141.6 crore,https://economictimes.indiatimes.com/markets/stocks/earnings/indiabulls-real-estate-q2-net-profit-up-100-on-year-at-rs-1416-crore/articleshow/55033248.cms,
2011-03-09,"Indiabulls Real Estate in deep downtrend: Ashwani Gujral, Market Strategist",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/indiabulls-real-estate-in-deep-downtrend-ashwani-gujral-market-strategist/articleshow/7663190.cms,
2016-11-30,"Punjab National Bank, South Indian Bank lower lending rates for December",https://economictimes.indiatimes.com/industry/banking/finance/banking/punjab-national-bank-south-indian-bank-lower-lending-rates-for-december/articleshow/55710667.cms,
2011-01-18,Indiabulls Real Estate Q3 net jumps over 27-fold,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/indiabulls-real-estate-q3-net-jumps-over-27-fold/articleshow/7311189.cms,
2015-10-21,Indiabulls Real Estate gets plan approval for London project,https://economictimes.indiatimes.com/wealth/news/indiabulls-real-estate-gets-plan-approval-for-london-project/articleshow/49485948.cms,
2016-02-26,Indiabulls Real Estate arm buys back bonds worth $31.63 million,https://economictimes.indiatimes.com/markets/bonds/indiabulls-real-estate-arm-buys-back-bonds-worth-3163-million/articleshow/51156964.cms,
2015-06-21,Indiabulls Real Estate to seek shareholders nod to raise funds,https://economictimes.indiatimes.com/wealth/news/indiabulls-real-estate-to-seek-shareholders-nod-to-raise-funds/articleshow/47757176.cms,
2011-07-14,"Analysts' view on Bajaj Auto, South Indian Bank and DCB",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/analysts-view-on-bajaj-auto-south-indian-bank-and-dcb/articleshow/9223838.cms,
2017-01-27,Indiabulls Real Estate tumbles 3% on drop in Q3 net profit,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-tumbles-3-on-drop-in-q3-net-profit/articleshow/56804171.cms,
2017-04-17,"We will either have a strategic investor or we will demerge: Vishal Damani, Indiabulls Real Estate",https://economictimes.indiatimes.com/markets/expert-view/we-will-either-have-a-strategic-investor-or-we-will-demerge-vishal-damani-indiabulls-real-estate/articleshow/58223320.cms,
2017-01-18,Indiabulls Real Estate arm gets Rs 701 crore refund from DDA,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/indiabulls-real-estate-arm-gets-rs-701-crore-refund-from-dda/articleshow/56647145.cms,
2013-02-21,Indiabulls Real Estate is a ‘SELL’ call with a target price of Rs 62,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/indiabulls-real-estate-is-a-sell-call-with-a-target-price-of-rs-62/articleshow/18608658.cms,
2015-10-22,Indiabulls Real Estate receives planning permission for redevelopment of London property,https://economictimes.indiatimes.com/wealth/news/indiabulls-real-estate-receives-planning-permission-for-redevelopment-of-london-property/articleshow/49488073.cms,
2017-09-21,"Buy  South Indian Bank, target Rs  34:   Manas Jaiswal",https://economictimes.indiatimes.com/markets/stocks/recos/buy-south-indian-bank-target-rs-34-manas-jaiswal/articleshow/60774532.cms,
2011-01-24,Expect Indiabulls Real Estate to rally: Edelweiss,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/expect-indiabulls-real-estate-to-rally-edelweiss/articleshow/7352404.cms,
2015-01-30,Buy South Indian Bank with 2-3 years of time horizon: Chokkalingam,https://economictimes.indiatimes.com/markets/stocks/recos/buy-south-indian-bank-with-2-3-years-of-time-horizon-chokkalingam/articleshow/46065760.cms,
2017-04-27,Indiabulls Real Estate Q4 profit rises 19% to Rs 79.8 crore,https://economictimes.indiatimes.com/markets/stocks/earnings/indiabulls-real-estate-q4-profit-rises-19-to-rs-798-crore/articleshow/58402472.cms,
2016-05-04,"Indiabulls Real Estate Fund plans to raise Rs 1,000 crore via its high yield fund",https://economictimes.indiatimes.com/industry/banking/finance/indiabulls-real-estate-fund-plans-to-raise-rs-1000-crore-via-its-high-yield-fund/articleshow/52101242.cms,
2017-06-21,"Market now: Realty stocks buck trend; Sobha, Indiabulls Real Estate among top gainers",https://economictimes.indiatimes.com/markets/stocks/news/market-now-realty-stocks-buck-trend-sobha-indiabulls-real-estate-among-top-gainers/articleshow/59251487.cms,
2017-07-10,"Talking stocks: Sell Kwality, buy South Indian Bank",https://economictimes.indiatimes.com/markets/stocks/news/talking-stock-sell-kwality-buy-south-indian-bank/articleshow/59521450.cms,
2017-06-22,Indiabulls Real Estate tanks 10% after promoters sold 3.3 crore shares,https://economictimes.indiatimes.com/markets/stocks/news/indiabulls-real-estate-tanks-15-after-promoters-sold-33-crore-shares/articleshow/59268428.cms,
2014-04-01,Reserve Bank of India limits foreign investors' buying in South Indian Bank,https://economictimes.indiatimes.com/news/economy/finance/reserve-bank-of-india-limits-foreign-investors-buying-in-south-indian-bank/articleshow/33086307.cms,
2016-06-01,South Indian Bank to raise Rs 500-crore from bonds,https://economictimes.indiatimes.com/markets/bonds/south-indian-bank-to-raise-rs-500-crore-from-bonds/articleshow/52539107.cms,
2011-07-14,"Buy South Indian Bank with a target of 30: Sandeep Wagle, APTART Technical Advisory Services",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-south-indian-bank-with-a-target-of-30-sandeep-wagle-aptart-technical-advisory-services/articleshow/9223254.cms,
